SK_ID_CURR,CODE_GENDER,FLAG_OWN_CAR,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_BIRTH,DAYS_EMPLOYED,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,NAME_FAMILY_STATUS_Civil marriage,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Widow,HAS_EXT_SOURCE_1,HAS_EXT_SOURCE_2,HAS_EXT_SOURCE_3,DEBT_RATIO,CREDIT_ANNUITY,DAYS_EMPLOYED_PERCENT
101503,0,0,0,67500.0,76410.0,7686.0,-22424,-10768,0.0,0.6174950494882023,0.6610235391308081,0,0,0,0,1,1,0,0,0.11,9.94,0.48019978594363183
101505,0,0,0,180000.0,639000.0,32625.0,-11867,-176,0.2560385068044079,0.5630799723748082,0.2650494299443805,1,0,0,0,0,0,0,0,0.18,19.59,0.014831044071795736
101506,1,0,0,121500.0,178290.0,20245.5,-8234,-946,0.0,0.0806337769586027,0.0,0,0,0,1,0,1,0,1,0.17,8.81,0.11488948263298518
101507,0,0,0,112500.0,787131.0,30631.5,-17537,-603,0.0,0.6221840920075935,0.0,0,1,0,0,0,1,0,1,0.27,25.7,0.03438444431772823
101510,1,0,0,202500.0,1080000.0,35824.5,-15713,-259,0.43029392335813,0.5837507114360276,0.82872883245649,0,1,0,0,0,0,0,0,0.18,30.15,0.016483166804556738
101512,1,1,0,135000.0,990000.0,29074.5,-17714,-349,0.0,0.6195073754332807,0.0005272652387098,0,1,0,0,0,1,0,0,0.22,34.05,0.01970193067630123
101513,0,1,1,135000.0,202500.0,10125.0,-15405,-1980,0.5131838943557144,0.5359229885678567,0.511891801533151,0,1,0,0,0,0,0,0,0.08,20.0,0.12852969814995133
101514,0,0,0,126000.0,391090.5,23760.0,-18424,-1545,0.5193494720216686,0.4267140707751722,0.5136937663039473,0,0,0,0,1,0,0,0,0.19,16.46,0.08385801128962223
101515,0,0,2,112500.0,152820.0,11205.0,-10323,-2342,0.4709888066182148,0.4532709553587574,0.1419915427739129,0,1,0,0,0,0,0,0,0.1,13.64,0.22687203332364622
101516,0,0,0,90000.0,390447.0,18333.0,-10072,-1461,0.0,0.2342569288513581,0.4418358231994413,0,0,0,1,0,1,0,0,0.2,21.3,0.14505559968228754
101517,1,1,0,270000.0,1080000.0,38790.0,-17678,-5150,0.5106439831492513,0.6360510101241702,0.4848514754962666,0,1,0,0,0,0,0,0,0.14,27.84,0.2913225477995248
101518,0,1,2,126000.0,900000.0,32017.5,-10629,-409,0.310350865873756,0.5991153991557476,0.0,0,1,0,0,0,0,0,1,0.25,28.11,0.03847963119766676
101520,1,0,0,157500.0,516069.0,26347.5,-10305,-2834,0.283013867397372,0.5659936562921726,0.2650494299443805,0,1,0,0,0,0,0,0,0.17,19.59,0.2750121300339641
101521,0,1,0,180000.0,1185120.0,39298.5,-14923,-1394,0.0,0.5152497910240486,0.3506958432829587,0,1,0,0,0,1,0,0,0.22,30.16,0.09341285264357033
101522,1,0,1,157500.0,760225.5,30150.0,-14222,-1226,0.2079688590083099,0.6748609164998034,0.4525335592581747,0,0,0,1,0,0,0,0,0.19,25.21,0.08620447194487414
101523,0,0,0,135000.0,505642.5,25947.0,-17277,-2162,0.6490489053468979,0.7583590412910013,0.0,0,1,0,0,0,0,0,1,0.19,19.49,0.1251374659952538
101524,0,0,0,202500.0,685012.5,29151.0,-17140,-4325,0.0,0.5324187661622312,0.6894791426446275,0,1,0,0,0,1,0,0,0.14,23.5,0.25233372228704787
101526,1,0,0,96453.0,152820.0,14418.0,-12167,-248,0.3699054784037737,0.4428988831410294,0.3876253444214701,0,0,0,1,0,0,0,0,0.15,10.6,0.020383003205391634
101527,0,0,0,76500.0,722394.0,23301.0,-19032,-1862,0.0,0.3101760593582576,0.7352209993926424,0,1,0,0,0,1,0,0,0.3,31.0,0.09783522488440521
101530,1,0,0,157500.0,180000.0,9000.0,-13581,-1186,0.0,0.4847157399418629,0.6347055309763198,0,0,0,1,0,1,0,0,0.06,20.0,0.08732788454458434
101531,0,0,2,90000.0,675000.0,32602.5,-13357,-4685,0.0,0.6239097213906388,0.3825018041447388,0,1,0,0,0,1,0,0,0.36,20.7,0.3507524144643258
101532,1,1,1,225000.0,152820.0,16587.0,-14814,-630,0.0,0.2485785372554967,0.656158373001177,0,1,0,0,0,1,0,0,0.07,9.21,0.0425273390036452
101533,0,0,1,157500.0,1078200.0,34911.0,-15912,-1290,0.0,0.6127840294761532,0.6313545365850379,1,0,0,0,0,1,0,0,0.22,30.88,0.08107088989441931
101534,0,0,0,108000.0,431280.0,18270.0,-21780,-1179,0.6444343153734804,0.6863023931962224,0.501075160239048,0,0,0,0,1,0,0,0,0.17,23.61,0.05413223140495868
101535,0,0,2,405000.0,810000.0,29092.5,-11710,-4011,0.7916531247886582,0.6957656159130816,0.0,0,1,0,0,0,0,0,1,0.07,27.84,0.3425277540563621
101536,0,1,0,198000.0,735579.0,32530.5,-20068,-11781,0.0,0.4450851906712348,0.2970866116472028,0,1,0,0,0,1,0,0,0.16,22.61,0.5870540163444289
101537,0,0,0,90000.0,545040.0,26509.5,-14012,-1270,0.2842765280915033,0.4707655069212561,0.4294236843421945,0,0,0,1,0,0,0,0,0.29,20.56,0.09063659720239794
101538,1,0,2,112500.0,864000.0,25393.5,-11922,-1868,0.0,0.2407392316605993,0.5779691187553125,0,1,0,0,0,1,0,0,0.23,34.02,0.15668511994631773
101539,0,0,0,180000.0,247500.0,12766.5,-14386,-4690,0.2994021415060613,0.3674118191788127,0.6940926425266661,0,1,0,0,0,0,0,0,0.07,19.39,0.3260113999721952
101540,0,0,0,135000.0,247500.0,12375.0,-10902,-2134,0.0,0.6989960593018631,0.7121551551910698,0,1,0,0,0,1,0,0,0.09,20.0,0.19574390020179783
101541,0,0,0,202500.0,1170000.0,46525.5,-14317,-1932,0.8681724447431617,0.7737944611812696,0.445396241560834,0,1,0,0,0,0,0,0,0.23,25.15,0.1349444716071803
101543,0,0,0,126000.0,90000.0,8253.0,-10075,-460,0.264779989694234,0.4559818861666886,0.4118485559242397,0,1,0,0,0,0,0,0,0.07,10.91,0.0456575682382134
101544,0,0,0,157500.0,1125000.0,33025.5,-22627,-5442,0.7750481976013504,0.7520364550674541,0.3825018041447388,0,1,0,0,0,0,0,0,0.21,34.06,0.24050912626508153
101545,1,1,1,630000.0,1257255.0,53397.0,-16202,-7639,0.0,0.7573759071236235,0.4632753280912678,0,1,0,0,0,1,0,0,0.08,23.55,0.47148500185162323
101546,0,0,0,157500.0,1125000.0,29808.0,-14185,-815,0.5193119602503895,0.7661848180963354,0.0,0,1,0,0,0,0,0,1,0.19,37.74,0.057455058160028195
101549,0,0,1,247500.0,363190.5,28822.5,-16121,-1888,0.8582856604560133,0.5122999166138944,0.6594055320683344,0,0,0,0,1,0,0,0,0.12,12.6,0.11711432293282055
101550,0,0,1,180000.0,540000.0,16501.5,-12117,-874,0.0,0.7251606679445833,0.5388627065779676,0,1,0,0,0,1,0,0,0.09,32.72,0.07213006519765619
101551,0,0,0,157500.0,490495.5,27387.0,-18975,-2807,0.6901097333129982,0.540330831394113,0.0,0,1,0,0,0,0,0,1,0.17,17.91,0.14793148880105403
101552,0,0,0,126000.0,566055.0,16681.5,-18311,-4927,0.0,0.6844067238529257,0.0,0,1,0,0,0,1,0,1,0.13,33.93,0.26907323466768607
101553,1,1,0,292500.0,1350000.0,57199.5,-12585,-351,0.3681189536094597,0.4165717964835011,0.213966852261798,0,1,0,0,0,0,0,0,0.2,23.6,0.027890345649582836
101554,1,0,0,180000.0,270000.0,13500.0,-17179,-1715,0.0,0.1852901776601886,0.4848514754962666,0,1,0,0,0,1,0,0,0.08,20.0,0.09983118924268002
101556,1,1,1,346500.0,706410.0,67203.0,-15245,-4807,0.0,0.707158016401881,0.7922644738669378,0,1,0,0,0,1,0,0,0.19,10.51,0.31531649721220073
101557,0,0,2,247500.0,760131.0,29583.0,-11085,-2494,0.447559301359671,0.746238026153149,0.0,0,0,0,1,0,0,0,1,0.12,25.69,0.22498872350022553
101558,0,0,0,202500.0,972000.0,27292.5,-15628,-3820,0.0,0.7725326918736927,0.3441550073724169,0,0,0,1,0,1,0,0,0.13,35.61,0.24443306885078064
101559,1,0,0,292500.0,835380.0,45445.5,-9900,-91,0.1219530628699409,0.2953010065129613,0.0,0,1,0,0,0,0,0,1,0.16,18.38,0.009191919191919192
101560,0,0,0,135000.0,343800.0,16155.0,-16536,-378,0.5976867487431647,0.4788576120005781,0.1500851762342935,1,0,0,0,0,0,0,0,0.12,21.28,0.022859216255442672
101561,0,0,0,67500.0,102384.0,4770.0,-10647,-429,0.0,0.1655659009041345,0.5954562029091491,0,1,0,0,0,1,0,0,0.07,21.46,0.040293040293040296
101562,1,1,1,157500.0,545040.0,25537.5,-17040,-1334,0.6618993699890108,0.6282099780113244,0.2263473957097693,0,1,0,0,0,0,0,0,0.16,21.34,0.07828638497652582
101563,1,1,2,112500.0,495000.0,21100.5,-14620,-7536,0.3572700218265831,0.6640611604570156,0.6212263380626669,0,1,0,0,0,0,0,0,0.19,23.46,0.5154582763337894
101564,1,0,0,112500.0,417024.0,18369.0,-9912,-1268,0.0,0.0692959354154497,0.0,0,1,0,0,0,1,0,1,0.16,22.7,0.12792574656981437
101566,0,0,0,364500.0,1963494.0,53995.5,-14210,-897,0.8235206234054053,0.6853081728220102,0.7583930617144343,0,0,0,1,0,0,0,0,0.15,36.36,0.06312456016889514
101568,0,0,0,112500.0,495000.0,17910.0,-18181,-5096,0.0,0.6131212431197153,0.6642482627052363,1,0,0,0,0,1,0,0,0.16,27.64,0.2802926131675925
101569,0,1,0,270000.0,472500.0,46161.0,-21943,-225,0.7856762456156082,0.6963207910164454,0.6879328378491735,0,0,0,1,0,0,0,0,0.17,10.24,0.010253839493232466
101573,0,0,1,112500.0,521280.0,28408.5,-11559,-309,0.0,0.5366571314839511,0.6380435278721609,1,0,0,0,0,1,0,0,0.25,18.35,0.0267324162989878
101576,0,0,1,90000.0,142200.0,6759.0,-15489,-1408,0.0,0.68489301848397,0.5832379256761245,0,1,0,0,0,1,0,0,0.08,21.04,0.0909032216411647
101577,0,1,0,103500.0,142632.0,14238.0,-18012,-1835,0.4816249143752518,0.6173090918753992,0.5460231970049609,0,0,0,0,1,0,0,0,0.14,10.02,0.10187652675993782
101579,0,0,0,144000.0,323194.5,26041.5,-18198,-1276,0.0,0.3738080936005313,0.3031463744186309,0,1,0,0,0,1,0,0,0.18,12.41,0.07011759534014726
101581,1,1,2,180000.0,472500.0,46161.0,-11663,-4777,0.2687792977135024,0.4941197749921307,0.5064842396679806,0,1,0,0,0,0,0,0,0.26,10.24,0.4095858698448084
101584,1,1,0,202500.0,450000.0,24412.5,-16978,-2336,0.0,0.4470411749741491,0.0,0,1,0,0,0,1,0,1,0.12,18.43,0.1375898221227471
101585,1,0,1,157500.0,414792.0,25195.5,-13609,-847,0.0,0.6578475999917538,0.5531646987710016,0,1,0,0,0,1,0,0,0.16,16.46,0.06223822470423984
101586,0,1,0,225000.0,270000.0,13500.0,-8981,-941,0.4753936238873674,0.6961219189456894,0.2955826421513093,0,0,0,1,0,0,0,0,0.06,20.0,0.10477675091860594
101589,1,1,0,140850.0,579195.0,24669.0,-22432,-3193,0.5713555235967953,0.1573197078245665,0.1464420666789632,0,1,0,0,0,0,0,0,0.18,23.48,0.14234129814550642
101590,0,1,0,337500.0,398016.0,39496.5,-16524,-485,0.0,0.5189137800358501,0.248535557339522,1,0,0,0,0,1,0,0,0.12,10.08,0.02935124667150811
101592,0,1,1,148500.0,1005120.0,35739.0,-9757,-2494,0.0,0.5710520674042522,0.0,0,1,0,0,0,1,0,1,0.24,28.12,0.2556113559495747
101593,1,0,0,166500.0,728460.0,40806.0,-17252,-2412,0.0,0.733842099214001,0.0,0,1,0,0,0,1,0,1,0.25,17.85,0.13980987711569673
101594,0,0,0,112500.0,585000.0,25897.5,-18533,-6062,0.7398936969276388,0.2184989700937605,0.646329897706246,0,1,0,0,0,0,0,0,0.23,22.59,0.327092213888739
101595,0,0,0,90000.0,704844.0,33907.5,-10032,-2707,0.6277583462954685,0.504643144419227,0.656158373001177,0,1,0,0,0,0,0,0,0.38,20.79,0.2698365231259968
101596,0,0,0,76995.0,810000.0,21366.0,-10255,-1226,0.0,0.6147176380257215,0.0,0,0,0,1,0,1,0,1,0.28,37.91,0.11955143832276938
101597,0,0,0,252000.0,1093500.0,33151.5,-20020,-5404,0.0,0.6389264569538123,0.6626377922738201,0,1,0,0,0,1,0,0,0.13,32.98,0.2699300699300699
101598,1,1,1,180000.0,562491.0,23962.5,-12820,-855,0.3681662459988708,0.3572819736123357,0.7934490301648944,0,1,0,0,0,0,0,0,0.13,23.47,0.06669266770670827
101599,0,0,2,211500.0,1078200.0,34780.5,-9938,-388,0.4020147611400843,0.162144567666238,0.2650494299443805,0,1,0,0,0,0,0,0,0.16,31.0,0.03904206077681626
101600,0,1,2,270000.0,1293502.5,37948.5,-12438,-326,0.5510186741813681,0.6907808534934112,0.7194907850918436,0,1,0,0,0,0,0,0,0.14,34.09,0.02621000160797556
101601,1,1,0,180000.0,848745.0,46044.0,-20341,-1508,0.0,0.6082602600609897,0.5691487713619409,0,1,0,0,0,1,0,0,0.26,18.43,0.07413598151516641
101603,0,0,0,157500.0,657000.0,29070.0,-17651,-5121,0.0,0.5968128235544906,0.2164029605152194,0,1,0,0,0,1,0,0,0.18,22.6,0.2901252053708005
101605,0,0,0,112500.0,101880.0,10206.0,-18659,-1899,0.0,0.666481339590848,0.6925590674998008,0,1,0,0,0,1,0,0,0.09,9.98,0.10177394286939279
101606,1,0,0,112500.0,225000.0,22252.5,-16415,-2365,0.0,0.2608561315184187,0.7062051096536562,0,1,0,0,0,1,0,0,0.2,10.11,0.1440755406640268
101608,1,1,2,135000.0,101880.0,10939.5,-16290,-501,0.6174026417333739,0.7621494320545154,0.3944954053123993,0,1,0,0,0,0,0,0,0.08,9.31,0.030755064456721916
101609,0,1,0,202500.0,247500.0,12375.0,-18518,-1340,0.6703798619544866,0.5327998211078688,0.2032521136204725,0,0,0,1,0,0,0,0,0.06,20.0,0.07236202613673183
101615,1,1,0,225000.0,450000.0,53536.5,-12358,-3163,0.0,0.520927859615833,0.8027454758994178,1,0,0,0,0,1,0,0,0.24,8.41,0.25594756433079785
101617,0,0,1,112500.0,107820.0,8775.0,-11238,-382,0.1900239973807268,0.2653117484731741,0.0,1,0,0,0,0,0,0,1,0.08,12.29,0.03399181348994483
101618,1,1,1,189000.0,604413.0,24394.5,-14194,-4714,0.0,0.3637500161425537,0.5334816299804352,0,1,0,0,0,1,0,0,0.13,24.78,0.3321121600676342
101619,1,1,0,283500.0,675000.0,33750.0,-14959,-6585,0.0,0.7743298797655741,0.7826078370261895,0,1,0,0,0,1,0,0,0.12,20.0,0.44020322214051744
101622,1,1,1,225000.0,543037.5,39645.0,-15782,-3268,0.0,0.6291492612813682,0.0,0,0,0,0,1,1,0,1,0.18,13.7,0.20707134710429603
101624,0,0,0,90000.0,754740.0,24345.0,-17596,-2584,0.0,0.6192547685676049,0.7934490301648944,0,1,0,0,0,1,0,0,0.27,31.0,0.14685155717208456
101625,0,0,0,180000.0,755190.0,36459.0,-14039,-759,0.0,0.0500331738106946,0.4170996682522097,0,1,0,0,0,1,0,0,0.2,20.71,0.05406367974926989
101626,0,1,1,315000.0,779688.0,29826.0,-10507,-267,0.0,0.4347461088296729,0.6380435278721609,0,0,1,0,0,1,0,0,0.09,26.14,0.025411630341676976
101627,1,1,0,135000.0,808650.0,26217.0,-21112,-2490,0.0,0.5913602773458688,0.5849900404894085,0,1,0,0,0,1,0,0,0.19,30.84,0.11794240242516105
101628,0,0,0,112500.0,104256.0,8194.5,-16391,-9799,0.5055869484044571,0.6692510701822402,0.7136313997323308,0,0,0,1,0,0,0,0,0.07,12.72,0.5978280763833811
101629,0,0,0,234823.5,647046.0,17793.0,-11499,-3893,0.5438904419286815,0.6916956149797159,0.5262949398096192,0,1,0,0,0,0,0,0,0.08,36.37,0.3385511783633359
101630,0,0,0,67500.0,508495.5,20295.0,-19418,-379,0.0,0.5149985439240586,0.7610263695502636,0,1,0,0,0,1,0,0,0.3,25.06,0.0195179730147286
101631,0,0,0,112500.0,271066.5,21546.0,-10793,-448,0.5594357908442793,0.746966150308777,0.6246146584503397,0,1,0,0,0,0,0,0,0.19,12.58,0.04150838506439359
101632,1,1,1,225000.0,1006920.0,40063.5,-12183,-1351,0.1128295972220089,0.3168116740800984,0.2851799046358216,0,1,0,0,0,0,0,0,0.18,25.13,0.11089222687351227
101633,1,1,1,157500.0,270000.0,13500.0,-12507,-2790,0.0,0.4651904261975863,0.6512602186973006,0,1,0,0,0,1,0,0,0.09,20.0,0.22307507795634446
101634,1,1,2,112500.0,302206.5,14134.5,-13533,-665,0.3481987060185353,0.7812645318154201,0.4329616670974407,0,1,0,0,0,0,0,0,0.13,21.38,0.04913914135816153
101635,1,1,0,225000.0,630000.0,35176.5,-19946,-1603,0.7701501507782424,0.7542724483383454,0.0,0,1,0,0,0,0,0,1,0.16,17.91,0.08036699087536348
101636,1,1,0,180000.0,405000.0,24601.5,-21313,-289,0.0,0.586012486753022,0.5673792367572691,0,1,0,0,0,1,0,0,0.14,16.46,0.013559799183596866
101639,1,1,0,292500.0,900000.0,48861.0,-10719,-106,0.2149623341655114,0.6311216276104442,0.0,0,1,0,0,0,0,0,1,0.17,18.42,0.009888982181173617
101640,0,0,2,157500.0,508495.5,21672.0,-14862,-3078,0.7125883162009642,0.3675134745055661,0.5673792367572691,0,0,0,0,1,0,0,0,0.14,23.46,0.20710536939846588
101641,0,0,0,72000.0,180000.0,9000.0,-9796,-941,0.4329048160786899,0.6622537978425348,0.6479768603302221,1,0,0,0,0,0,0,0,0.12,20.0,0.09605961616986525
101642,0,0,0,112500.0,161730.0,13095.0,-17377,-3085,0.0,0.1383239089605808,0.4722533429586386,0,0,1,0,0,1,0,0,0.12,12.35,0.17753352132128675
101645,0,1,1,180000.0,582768.0,29731.5,-14371,-841,0.5918492839372712,0.652363385918838,0.1884895337951677,0,0,0,0,1,0,0,0,0.17,19.6,0.05852063182798692
101646,1,1,1,247500.0,675000.0,49248.0,-15753,-2882,0.2336023305739633,0.7414213103144254,0.100151820337239,0,1,0,0,0,0,0,0,0.2,13.71,0.182949279502317
101647,0,1,0,360000.0,810000.0,40500.0,-18405,-1660,0.8761934896381415,0.7124504954471578,0.0,0,1,0,0,0,0,0,1,0.11,20.0,0.09019288236892149
101648,0,1,2,135000.0,619965.0,17176.5,-13243,-577,0.0,0.4353910727257961,0.5762088360175724,0,0,0,1,0,1,0,0,0.13,36.09,0.043570188023861665
101652,1,1,1,270000.0,1350000.0,39604.5,-15597,-1997,0.0,0.3333081672833322,0.7106743858828587,0,1,0,0,0,1,0,0,0.15,34.09,0.12803744309803167
101653,0,1,0,450000.0,1078200.0,38331.0,-11449,-668,0.6371177340226916,0.6645195665002926,0.4382813743111921,1,0,0,0,0,0,0,0,0.09,28.13,0.05834570704865054
101654,0,0,0,157500.0,477175.5,45436.5,-22265,-13143,0.8223911273767597,0.7582107421333242,0.3979463219016906,0,1,0,0,0,0,0,0,0.29,10.5,0.5902986750505277
101655,0,0,0,270000.0,1113840.0,57001.5,-19651,-2157,0.7931232962193352,0.7327986441219665,0.6127042441012546,0,1,0,0,0,0,0,0,0.21,19.54,0.10976540634064424
101656,0,0,0,144000.0,900000.0,26316.0,-17547,-1573,0.0,0.231927149095776,0.7597121819739279,0,0,0,1,0,1,0,0,0.18,34.2,0.08964495355331396
101658,0,0,0,121500.0,474048.0,22806.0,-13070,-5256,0.4733284159115944,0.6562905413293174,0.6817058776720116,0,1,0,0,0,0,0,0,0.19,20.79,0.4021423106350421
101659,1,1,2,270000.0,545040.0,35487.0,-13346,-923,0.5750231519140235,0.680178491976025,0.5316861425197883,0,1,0,0,0,0,0,0,0.13,15.36,0.06915929866626705
101661,0,0,0,76500.0,625536.0,27553.5,-14090,-813,0.4880165271614691,0.6918681311630672,0.5919766183185521,0,1,0,0,0,0,0,0,0.36,22.7,0.05770049680624557
101662,0,0,1,90000.0,270000.0,13500.0,-9090,-598,0.167798541581865,0.4955410149432618,0.0,0,1,0,0,0,0,0,1,0.15,20.0,0.06578657865786579
101663,0,0,0,135000.0,106974.0,11479.5,-15863,-7183,0.4517745562379159,0.426264777703132,0.7801436381572275,0,0,0,1,0,0,0,0,0.09,9.32,0.45281472609216417
101664,0,0,0,90000.0,814500.0,23944.5,-16934,-1124,0.0,0.4221200120337802,0.0,0,0,0,1,0,1,0,1,0.27,34.02,0.06637533955356088
101666,1,0,1,216000.0,508495.5,24592.5,-11331,-158,0.3361914716887981,0.6840287404037151,0.475849908720221,1,0,0,0,0,0,0,0,0.11,20.68,0.013944047303856677
101668,0,1,0,72000.0,327024.0,21982.5,-15873,-183,0.0,0.657837755832061,0.0,0,1,0,0,0,1,0,1,0.31,14.88,0.01152901152901153
101671,1,0,1,112500.0,237204.0,21883.5,-8159,-787,0.4814947089216011,0.634814956217392,0.6722428897082422,0,1,0,0,0,0,0,0,0.19,10.84,0.09645789925235936
101672,1,0,0,112500.0,1125000.0,33025.5,-14937,-2478,0.4608357794485183,0.6868341411492649,0.5262949398096192,0,1,0,0,0,0,0,0,0.29,34.06,0.16589676641895962
101673,1,0,0,112500.0,252000.0,13324.5,-16970,-9516,0.6128740921938612,0.6709382097231565,0.3910549766342248,0,0,0,1,0,0,0,0,0.12,18.91,0.5607542722451385
101676,1,1,0,202500.0,254700.0,16713.0,-9142,-746,0.3345541477900524,0.4029014286477971,0.3201633668633456,0,1,0,0,0,0,0,0,0.08,15.24,0.08160140013126231
101677,0,1,0,270000.0,540000.0,27000.0,-18516,-474,0.0,0.6771359397795245,0.7850520263728172,0,1,0,0,0,1,0,0,0.1,20.0,0.02559948152948801
101679,1,0,1,225000.0,495000.0,25402.5,-13387,-1250,0.0,0.1024729985030273,0.4031416766587513,0,1,0,0,0,1,0,0,0.11,19.49,0.09337416896989617
101680,0,0,2,135000.0,1125000.0,32895.0,-15307,-497,0.0,0.7041694327025476,0.6817058776720116,0,1,0,0,0,1,0,0,0.24,34.2,0.03246880512183968
101681,0,1,1,180000.0,405000.0,20250.0,-17057,-4704,0.4999188441286119,0.7363586963757305,0.3740208032583212,0,0,0,0,1,0,0,0,0.11,20.0,0.2757812041976901
101683,0,0,1,90000.0,133528.5,10705.5,-9575,-617,0.3269410439332157,0.3595901232484426,0.0,0,0,0,1,0,0,0,1,0.12,12.47,0.06443864229765013
101684,0,0,0,207000.0,906228.0,46399.5,-10031,-3074,0.0,0.2279968402109783,0.0,0,1,0,0,0,1,0,1,0.22,19.53,0.3064500049845479
101685,0,1,0,157500.0,180000.0,9000.0,-15113,-757,0.0,0.4971700618354892,0.083364197740675,0,1,0,0,0,1,0,0,0.06,20.0,0.05008932706941044
101687,0,0,0,180000.0,1076247.0,42813.0,-13747,-2510,0.0,0.2115274142633561,0.4101025731788671,0,1,0,0,0,1,0,0,0.24,25.14,0.18258529133629156
101690,0,0,0,180000.0,508495.5,24592.5,-19453,-2242,0.5599607791424169,0.53208122875472,0.2985949897873972,0,0,0,1,0,0,0,0,0.14,20.68,0.11525214619852979
101691,0,1,0,157500.0,450000.0,23881.5,-11532,-2062,0.0,0.5497873732436764,0.0,0,0,0,1,0,1,0,1,0.15,18.84,0.178806798473812
101694,1,1,0,112500.0,1288350.0,37800.0,-19765,-1067,0.0,0.509731728534353,0.8357765157975799,0,1,0,0,0,1,0,0,0.34,34.08,0.05398431570958766
101695,0,0,1,247500.0,1252278.0,40527.0,-16791,-3081,0.0,0.6118652234779093,0.0,1,0,0,0,0,1,0,1,0.16,30.9,0.18349115597641594
101696,0,0,0,90000.0,1006920.0,42790.5,-16578,-8356,0.5420127479380398,0.7086005049215786,0.4507472818545589,0,1,0,0,0,0,0,0,0.48,23.53,0.5040415007841718
101698,0,0,1,270000.0,855000.0,30289.5,-12718,-834,0.8233908327235929,0.7251432345307142,0.3689687382528466,0,0,1,0,0,0,0,0,0.11,28.23,0.0655763484824658
101699,1,1,3,292500.0,1100709.0,43780.5,-12087,-1171,0.0,0.0828910647048816,0.0,0,1,0,0,0,1,0,1,0.15,25.14,0.09688094647141557
101701,0,1,1,360000.0,2250000.0,116505.0,-13374,-1563,0.0,0.6323324396601085,0.6754132910917112,1,0,0,0,0,1,0,0,0.32,19.31,0.11686855091969493
101702,0,0,0,225000.0,1288350.0,37800.0,-18088,-2027,0.5768733186297312,0.4668011414502268,0.6817058776720116,0,1,0,0,0,0,0,0,0.17,34.08,0.11206324635117204
101703,0,1,1,202500.0,942300.0,30528.0,-13398,-240,0.6007012584705097,0.6163632772536635,0.3344541255096772,0,1,0,0,0,0,0,0,0.15,30.87,0.017913121361397222
101704,0,0,0,157500.0,1125000.0,36423.0,-15811,-4044,0.0,0.2584139183179228,0.5172965813614878,0,1,0,0,0,1,0,0,0.23,30.89,0.2557712984630953
101705,1,0,0,675000.0,270000.0,13500.0,-17188,-3203,0.0,0.2732457337361412,0.2327247762679433,0,1,0,0,0,1,0,0,0.02,20.0,0.18635094251803583
101708,1,0,1,189000.0,270000.0,13131.0,-14849,-1281,0.3634128743098045,0.6667000403244485,0.7001838506835805,0,0,0,1,0,0,0,0,0.07,20.56,0.08626843558488786
101709,1,1,0,144000.0,753840.0,29340.0,-14639,-2547,0.1722528111274451,0.5627571527429174,0.1528662291550415,0,1,0,0,0,0,0,0,0.2,25.69,0.17398729421408565
101710,0,0,0,67500.0,225000.0,8212.5,-19636,-4787,0.0,0.3317501680295368,0.6738300778602003,1,0,0,0,0,1,0,0,0.12,27.4,0.24378692198003668
101712,0,0,0,76500.0,254700.0,16276.5,-15168,-417,0.2219906513873918,0.7638419038742496,0.6161216908872079,0,1,0,0,0,0,0,0,0.21,15.65,0.027492088607594937
101713,1,1,0,202500.0,697500.0,27792.0,-12557,-358,0.4014453912125277,0.5235194990574844,0.4170996682522097,0,0,0,1,0,0,0,0,0.14,25.1,0.028509994425420085
101716,0,1,2,225000.0,314100.0,16573.5,-14894,-1005,0.6098812845698369,0.4501243423022507,0.2881295999178507,0,1,0,0,0,0,0,0,0.07,18.95,0.06747683630992346
101717,1,0,0,202500.0,1133748.0,30037.5,-19971,-405,0.0,0.4961696646544467,0.7662336700704004,0,1,0,0,0,1,0,0,0.15,37.74,0.020279405137449302
101718,0,0,0,157500.0,1436850.0,42142.5,-17150,-1137,0.0,0.7131891115619489,0.3825018041447388,0,1,0,0,0,1,0,0,0.27,34.1,0.06629737609329446
101719,0,0,1,139500.0,640080.0,24129.0,-13960,-2319,0.5042589413188299,0.5315204163638905,0.3108182544189319,0,1,0,0,0,0,0,0,0.17,26.53,0.16611747851002864
101721,1,0,0,175500.0,385749.0,23440.5,-16835,-5109,0.3846928924392946,0.6724572123428485,0.7490217048463391,0,1,0,0,0,0,0,0,0.13,16.46,0.30347490347490347
101722,0,0,1,202500.0,545040.0,25537.5,-11893,-915,0.5978652798925218,0.6820877615670067,0.6971469077844458,0,1,0,0,0,0,0,0,0.13,21.34,0.07693601278062726
101723,1,1,1,135000.0,447768.0,29920.5,-9207,-1252,0.0,0.0787494081915654,0.0,0,1,0,0,0,1,0,1,0.22,14.97,0.1359834908222005
101724,0,1,0,126000.0,273636.0,28863.0,-18910,-771,0.7708160605799993,0.6502775974813615,0.6195277080511546,0,1,0,0,0,0,0,0,0.23,9.48,0.040772078265468005
